time_from_start,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z,q_w,q_x,q_y,q_z,omega_x,omega_y,omega_z,angular_acc_x,angular_acc_y,angular_acc_z,angular_jerk_x,angular_jerk_y,angular_jerk_z,angular_snap_x,angular_snap_y,angular_snap_z,heading,heading_rate,heading_acc
4.36574699,18.90027153,19.99999763,3,9.82420943,0,0,-3.03129962,0,0,-3.5544942,0,0,1.2348731,0,0,0.98879393,0,-0.14928684,0,0,-0.33072161,0,0,0,0,0,0,0,0,0,0,0,0,0
4.38574699,19.09614473,19.99999763,3,9.76287422,0,0,-3.10213553,0,0,-3.52874706,0,0,1.33978867,0,0,0.98829759,0,-0.15253814,0,0,-0.32697899,0,0,0,0,0,0,0,0,0,0,0,0,0
4.40574699,19.29077709,19.99999763,3,9.70012758,0,0,-3.17243554,0,0,-3.50090491,0,0,1.44436532,0,0,0.98779652,0,-0.1557499,0,0,-0.32305346,0,0,0,0,0,0,0,0,0,0,0,0,0
4.42574699,19.4841405,19.99999763,3,9.63598065,0,0,-3.24215781,0,0,-3.47097505,0,0,1.54855115,0,0,0.9872914,0,-0.15892037,0,0,-0.31895019,0,0,0,0,0,0,0,0,0,0,0,0,0
4.44574699,19.67620706,19.99999763,3,9.5704454,0,0,-3.31126068,0,0,-3.43896581,0,0,1.65229422,0,0,0.9867829,0,-0.16204784,0,0,-0.31467438,0,0,0,0,0,0,0,0,0,0,0,0,0
4.46574699,19.86694914,19.99999763,3,9.50353463,0,0,-3.37970264,0,0,-3.40488658,0,0,1.75554261,0,0,0.9862717,0,-0.16513069,0,0,-0.31023127,0,0,0,0,0,0,0,0,0,0,0,0,0
4.48574699,20.05633937,19.99999763,3,9.43526198,0,0,-3.44744241,0,0,-3.36874775,0,0,1.85824442,0,0,0.98575847,0,-0.1681673,0,0,-0.30562613,0,0,0,0,0,0,0,0,0,0,0,0,0
4.50574699,20.24435064,19.99999763,3,9.36564189,0,0,-3.5144389,0,0,-3.33056079,0,0,1.9603477,0,0,0.98524391,0,-0.17115617,0,0,-0.30086424,0,0,0,0,0,0,0,0,0,0,0,0,0
4.52574699,20.43095616,19.99999763,3,9.29468965,0,0,-3.58065127,0,0,-3.29033818,0,0,2.06180055,0,0,0.98472872,0,-0.17409581,0,0,-0.29595084,0,0,0,0,0,0,0,0,0,0,0,0,0
4.54574699,20.61612945,19.99999763,3,9.22242134,0,0,-3.64603894,0,0,-3.24809345,0,0,2.16255105,0,0,0.98421358,0,-0.17698481,0,0,-0.29089116,0,0,0,0,0,0,0,0,0,0,0,0,0
4.56574699,20.79984435,19.99999763,3,9.14885386,0,0,-3.71056162,0,0,-3.20384117,0,0,2.26254727,0,0,0.9836992,0,-0.17982181,0,0,-0.28569037,0,0,0,0,0,0,0,0,0,0,0,0,0
4.58574699,20.98207506,19.99999763,3,9.07400491,0,0,-3.77417931,0,0,-3.15759694,0,0,2.36173729,0,0,0.98318626,0,-0.1826055,0,0,-0.28035361,0,0,0,0,0,0,0,0,0,0,0,0,0
4.60574699,21.16279613,19.99999763,3,8.99789298,0,0,-3.83685233,0,0,-3.1093774,0,0,2.46006919,0,0,0.98267547,0,-0.18533463,0,0,-0.27488591,0,0,0,0,0,0,0,0,0,0,0,0,0
4.62574699,21.34198249,19.99999763,3,8.92053737,0,0,-3.89854135,0,0,-3.05920024,0,0,2.55749105,0,0,0.9821675,0,-0.188008,0,0,-0.26929223,0,0,0,0,0,0,0,0,0,0,0,0,0
4.64574699,21.51960947,19.99999763,3,8.84195815,0,0,-3.95920741,0,0,-3.00708417,0,0,2.65395096,0,0,0.98166304,0,-0.19062445,0,0,-0.26357743,0,0,0,0,0,0,0,0,0,0,0,0,0
4.66574699,21.6956528,19.99999763,3,8.76217615,0,0,-4.01881193,0,0,-2.95304896,0,0,2.74939698,0,0,0.98116276,0,-0.1931829,0,0,-0.25774628,0,0,0,0,0,0,0,0,0,0,0,0,0
4.68574699,21.87008864,19.99999763,3,8.681213,0,0,-4.07731672,0,0,-2.8971154,0,0,2.8437772,0,0,0.98066734,0,-0.1956823,0,0,-0.2518034,0,0,0,0,0,0,0,0,0,0,0,0,0
4.70574699,22.04289359,19.99999763,3,8.59909107,0,0,-4.13468403,0,0,-2.83930532,0,0,2.9370397,0,0,0.98017744,0,-0.19812163,0,0,-0.24575331,0,0,0,0,0,0,0,0,0,0,0,0,0
4.72574699,22.21404471,19.99999763,3,8.51583347,0,0,-4.19087657,0,0,-2.7796416,0,0,3.02913256,0,0,0.97969371,0,-0.20049996,0,0,-0.23960038,0,0,0,0,0,0,0,0,0,0,0,0,0
4.74574699,22.38351952,19.99999763,3,8.43146408,0,0,-4.2458575,0,0,-2.71814816,0,0,3.12000386,0,0,0.97921679,0,-0.20281636,0,0,-0.23334885,0,0,0,0,0,0,0,0,0,0,0,0,0
4.76574699,22.55129603,19.99999763,3,8.34600749,0,0,-4.29959047,0,0,-2.65484994,0,0,3.20960167,0,0,0.97874732,0,-0.20506997,0,0,-0.2270028,0,0,0,0,0,0,0,0,0,0,0,0,0
4.78574699,22.71735274,19.99999763,3,8.25948902,0,0,-4.35203964,0,0,-2.58977293,0,0,3.29787408,0,0,0.9782859,0,-0.20725995,0,0,-0.22056618,0,0,0,0,0,0,0,0,0,0,0,0,0
4.80574699,22.88166868,19.99999763,3,8.1719347,0,0,-4.4031697,0,0,-2.52294416,0,0,3.38476917,0,0,0.97783317,0,-0.20938553,0,0,-0.21404275,0,0,0,0,0,0,0,0,0,0,0,0,0
4.82574699,23.0442234,19.99999763,3,8.08337126,0,0,-4.45294591,0,0,-2.45439169,0,0,3.470235,0,0,0.97738969,0,-0.21144594,0,0,-0.20743615,0,0,0,0,0,0,0,0,0,0,0,0,0
4.84574699,23.20499699,19.99999763,3,7.99382612,0,0,-4.50133407,0,0,-2.38414463,0,0,3.55421968,0,0,0.97695607,0,-0.21344047,0,0,-0.20074983,0,0,0,0,0,0,0,0,0,0,0,0,0
4.86574699,23.36397009,19.99999763,3,7.90332738,0,0,-4.5483006,0,0,-2.31223313,0,0,3.63667126,0,0,0.97653286,0,-0.21536844,0,0,-0.19398709,0,0,0,0,0,0,0,0,0,0,0,0,0
4.88574699,23.52112392,19.99999763,3,7.81190379,0,0,-4.59381251,0,0,-2.23868835,0,0,3.71753784,0,0,0.97612063,0,-0.2172292,0,0,-0.18715106,0,0,0,0,0,0,0,0,0,0,0,0,0
4.90574699,23.67644027,19.99999763,3,7.71958479,0,0,-4.63783746,0,0,-2.16354252,0,0,3.7967675,0,0,0.9757199,0,-0.21902211,0,0,-0.18024471,0,0,0,0,0,0,0,0,0,0,0,0,0
4.92574699,23.82990154,19.99999763,3,7.62640042,0,0,-4.68034376,0,0,-2.08682891,0,0,3.8743083,0,0,0.9753312,0,-0.22074659,0,0,-0.17327084,0,0,0,0,0,0,0,0,0,0,0,0,0
4.94574699,23.98149072,19.99999763,3,7.53238137,0,0,-4.72130039,0,0,-2.0085818,0,0,3.95010833,0,0,0.97495504,0,-0.22240206,0,0,-0.1662321,0,0,0,0,0,0,0,0,0,0,0,0,0
4.96574699,24.13119144,19.99999763,3,7.43755894,0,0,-4.76067704,0,0,-1.92883653,0,0,4.02411568,0,0,0.9745919,0,-0.22398799,0,0,-0.15913098,0,0,0,0,0,0,0,0,0,0,0,0,0
4.98574699,24.27898794,19.99999763,3,7.34196502,0,0,-4.79844411,0,0,-1.84762947,0,0,4.09627841,0,0,0.97424228,0,-0.22550384,0,0,-0.1519698,0,0,0,0,0,0,0,0,0,0,0,0,0
5.00574699,24.42486511,19.99999763,3,7.2456321,0,0,-4.83457273,0,0,-1.76499803,0,0,4.16654462,0,0,0.97390662,0,-0.22694912,0,0,-0.14475073,0,0,0,0,0,0,0,0,0,0,0,0,0
5.02574699,24.56880851,19.99999763,3,7.14859322,0,0,-4.86903479,0,0,-1.68098067,0,0,4.23486237,0,0,0.97358536,0,-0.22832334,0,0,-0.1374758,0,0,0,0,0,0,0,0,0,0,0,0,0
5.04574699,24.71080436,19.99999763,3,7.050882,0,0,-4.90180298,0,0,-1.59561687,0,0,4.30117975,0,0,0.97327894,0,-0.22962603,0,0,-0.13014688,0,0,0,0,0,0,0,0,0,0,0,0,0
5.06574699,24.85083954,19.99999763,3,6.95253257,0,0,-4.93285076,0,0,-1.50894716,0,0,4.36544483,0,0,0.97298775,0,-0.23085675,0,0,-0.12276572,0,0,0,0,0,0,0,0,0,0,0,0,0
5.08574699,24.98890164,19.99999763,3,6.85357961,0,0,-4.96215243,0,0,-1.42101311,0,0,4.42760571,0,0,0.9727122,0,-0.23201504,0,0,-0.11533392,0,0,0,0,0,0,0,0,0,0,0,0,0
5.10574699,25.12497893,19.99999763,3,6.75405828,0,0,-4.98968314,0,0,-1.33185731,0,0,4.48761045,0,0,0.97245265,0,-0.2331005,0,0,-0.10785295,0,0,0,0,0,0,0,0,0,0,0,0,0
5.12574699,25.25906042,19.99999763,3,6.65400425,0,0,-5.01541887,0,0,-1.24152341,0,0,4.54540713,0,0,0.97220947,0,-0.2341127,0,0,-0.10032416,0,0,0,0,0,0,0,0,0,0,0,0,0
5.14574699,25.39113579,19.99999763,3,6.55345365,0,0,-5.03933652,0,0,-1.15005609,0,0,4.60094384,0,0,0.97198298,0,-0.23505124,0,0,-0.09274879,0,0,0,0,0,0,0,0,0,0,0,0,0
5.16574699,25.5211955,19.99999763,3,6.45244306,0,0,-5.06141386,0,0,-1.05750107,0,0,4.65416865,0,0,0.97177352,0,-0.23591572,0,0,-0.08512796,0,0,0,0,0,0,0,0,0,0,0,0,0
5.18574699,25.64923069,19.99999763,3,6.3510095,0,0,-5.08162962,0,0,-0.9639051,0,0,4.70502965,0,0,0.97158138,0,-0.23670576,0,0,-0.0774627,0,0,0,0,0,0,0,0,0,0,0,0,0
5.20574699,25.77523331,19.99999763,3,6.24919042,0,0,-5.09996345,0,0,-0.86931599,0,0,4.75347491,0,0,0.97140686,0,-0.23742096,0,0,-0.06975394,0,0,0,0,0,0,0,0,0,0,0,0,0
5.22574699,25.89919599,19.99999763,3,6.14702364,0,0,-5.11639597,0,0,-0.77378256,0,0,4.79945251,0,0,0.97125022,0,-0.23806096,0,0,-0.06200252,0,0,0,0,0,0,0,0,0,0,0,0,0
5.24574699,26.02111219,19.99999763,3,6.04454738,0,0,-5.13090879,0,0,-0.67735469,0,0,4.84291053,0,0,0.9711117,0,-0.23862537,0,0,-0.05420922,0,0,0,0,0,0,0,0,0,0,0,0,0
5.26574699,26.14097608,19.99999763,3,5.9418002,0,0,-5.14348453,0,0,-0.58008328,0,0,4.88379706,0,0,0.97099154,0,-0.23911383,0,0,-0.04637474,0,0,0,0,0,0,0,0,0,0,0,0,0
5.28574699,26.25878265,19.99999763,3,5.83882102,0,0,-5.15410684,0,0,-0.48202029,0,0,4.92206016,0,0,0.97088996,0,-0.23952597,0,0,-0.03849973,0,0,0,0,0,0,0,0,0,0,0,0,0
5.30574699,26.37452764,19.99999763,3,5.73564905,0,0,-5.16276042,0,0,-0.38321871,0,0,4.95764792,0,0,0.97080714,0,-0.23986142,0,0,-0.03058478,0,0,0,0,0,0,0,0,0,0,0,0,0
5.32574699,26.48820759,19.99999763,3,5.63232382,0,0,-5.16943102,0,0,-0.28373256,0,0,4.99050842,0,0,0.97074326,0,-0.24011981,0,0,-0.02263045,0,0,0,0,0,0,0,0,0,0,0,0,0
5.34574699,26.59981983,19.99999763,3,5.52888512,0,0,-5.17410552,0,0,-0.1836169,0,0,5.02058974,0,0,0.97069848,0,-0.24030079,0,0,-0.01463729,0,0,0,0,0,0,0,0,0,0,0,0,0
5.36574699,26.7093625,19.99999763,3,5.42537299,0,0,-5.17677188,0,0,-0.08292784,0,0,5.04783996,0,0,0.97067292,0,-0.24040398,0,0,-0.00660582,0,0,0,0,0,0,0,0,0,0,0,0,0
5.38574699,26.81683453,19.99999763,3,5.32182771,0,0,-5.17741919,0,0,0.01827748,0,0,5.07220716,0,0,0.97066672,0,-0.24042903,0,0,0.00146346,0,0,0,0,0,0,0,0,0,0,0,0,0
5.40574699,26.92223566,19.99999763,3,5.21828975,0,0,-5.17603772,0,0,0.11994088,0,0,5.09363941,0,0,0.97067996,0,-0.24037557,0,0,0.00957,0,0,0,0,0,0,0,0,0,0,0,0,0
5.42574699,27.02556644,19.99999763,3,5.11479978,0,0,-5.1726189,0,0,0.22200314,0,0,5.1120848,0,0,0.97071272,0,-0.24024324,0,0,0.01771327,0,0,0,0,0,0,0,0,0,0,0,0,0
5.44574699,27.12682824,19.99999763,3,5.01139862,0,0,-5.16715534,0,0,0.32440401,0,0,5.1274914,0,0,0.97076506,0,-0.24003168,0,0,0.02589267,0,0,0,0,0,0,0,0,0,0,0,0,0
5.46574699,27.22602325,19.99999763,3,4.90812724,0,0,-5.15964089,0,0,0.42708219,0,0,5.13980729,0,0,0.970837,0,-0.23974052,0,0,0.03410759,0,0,0,0,0,0,0,0,0,0,0,0,0
5.48574699,27.32315447,19.99999763,3,4.80502669,0,0,-5.15007062,0,0,0.52997535,0,0,5.14898057,0,0,0.97092857,0,-0.23936942,0,0,0.04235731,0,0,0,0,0,0,0,0,0,0,0,0,0
5.50574699,27.41822573,19.99999763,3,4.70213814,0,0,-5.13844086,0,0,0.63302012,0,0,5.15495929,0,0,0.97103975,0,-0.238918,0,0,0.05064108,0,0,0,0,0,0,0,0,0,0,0,0,0
5.52574699,27.51124169,19.99999763,3,4.59950281,0,0,-5.12474923,0,0,0.73615208,0,0,5.15769155,0,0,0.97117051,0,-0.23838592,0,0,0.05895804,0,0,0,0,0,0,0,0,0,0,0,0,0
5.54574699,27.60220781,19.99999763,3,4.49716193,0,0,-5.10899464,0,0,0.83930579,0,0,5.15712541,0,0,0.97132079,0,-0.23777282,0,0,0.06730721,0,0,0,0,0,0,0,0,0,0,0,0,0
5.56574699,27.6911304,19.99999763,3,4.39515677,0,0,-5.0911773,0,0,0.94241476,0,0,5.15320897,0,0,0.97149053,0,-0.23707836,0,0,0.07568751,0,0,0,0,0,0,0,0,0,0,0,0,0
5.58574699,27.77801659,19.99999763,3,4.29352858,0,0,-5.07129879,0,0,1.04541147,0,0,5.1458903,0,0,0.97167961,0,-0.23630221,0,0,0.08409771,0,0,0,0,0,0,0,0,0,0,0,0,0
5.60574699,27.86287433,19.99999763,3,4.19231854,0,0,-5.04936205,0,0,1.14822735,0,0,5.13511748,0,0,0.97188791,0,-0.23544403,0,0,0.09253642,0,0,0,0,0,0,0,0,0,0,0,0,0
5.62574699,27.9457124,19.99999763,3,4.09156779,0,0,-5.02537137,0,0,1.25079279,0,0,5.12083859,0,0,0.97211528,0,-0.23450349,0,0,0.10100208,0,0,0,0,0,0,0,0,0,0,0,0,0
5.64574699,28.02654038,19.99999763,3,3.99131734,0,0,-4.99933248,0,0,1.35303717,0,0,5.10300171,0,0,0.97236153,0,-0.23348029,0,0,0.10949293,0,0,0,0,0,0,0,0,0,0,0,0,0
5.66574699,28.1053687,19.99999763,3,3.8916081,0,0,-4.9712525,0,0,1.4548888,0,0,5.08155492,0,0,0.97262648,0,-0.23237414,0,0,0.11800702,0,0,0,0,0,0,0,0,0,0,0,0,0
5.68574699,28.18220858,19.99999763,3,3.79248079,0,0,-4.94114003,0,0,1.55627495,0,0,5.05644629,0,0,0.97290987,0,-0.23118474,0,0,0.12654215,0,0,0,0,0,0,0,0,0,0,0,0,0
5.70574699,28.25707208,19.99999763,3,3.69397598,0,0,-4.9090051,0,0,1.65712189,0,0,5.02762391,0,0,0.97321146,0,-0.22991183,0,0,0.13509588,0,0,0,0,0,0,0,0,0,0,0,0,0
5.72574699,28.32997204,19.99999763,3,3.59613399,0,0,-4.87485924,0,0,1.75735481,0,0,4.99503586,0,0,0.97353096,0,-0.22855517,0,0,0.14366549,0,0,0,0,0,0,0,0,0,0,0,0,0
5.74574699,28.40092213,19.99999763,3,3.49899493,0,0,-4.8387155,0,0,1.85689787,0,0,4.95863021,0,0,0.97386805,0,-0.22711455,0,0,0.15224799,0,0,0,0,0,0,0,0,0,0,0,0,0
5.76574699,28.46993679,19.99999763,3,3.4025986,0,0,-4.80058844,0,0,1.95567422,0,0,4.91835505,0,0,0.97422239,0,-0.22558976,0,0,0.16084006,0,0,0,0,0,0,0,0,0,0,0,0,0
5.78574699,28.53703128,19.99999763,3,3.30698451,0,0,-4.76049417,0,0,2.05360593,0,0,4.87415845,0,0,0.97459359,0,-0.22398064,0,0,0.16943805,0,0,0,0,0,0,0,0,0,0,0,0,0
5.80574699,28.60222165,19.99999763,3,3.21219183,0,0,-4.71845036,0,0,2.15061407,0,0,4.8259885,0,0,0.97498126,0,-0.22228706,0,0,0.17803797,0,0,0,0,0,0,0,0,0,0,0,0,0
5.82574699,28.66552469,19.99999763,3,3.11825936,0,0,-4.67447629,0,0,2.24661864,0,0,4.77379327,0,0,0.97538496,0,-0.22050893,0,0,0.18663545,0,0,0,0,0,0,0,0,0,0,0,0,0
5.84574699,28.72695801,19.99999763,3,3.02522551,0,0,-4.62859285,0,0,2.34153862,0,0,4.71752084,0,0,0.9758042,0,-0.2186462,0,0,0.19522572,0,0,0,0,0,0,0,0,0,0,0,0,0
5.86574699,28.78653996,19.99999763,3,2.93312823,0,0,-4.58082253,0,0,2.43529194,0,0,4.65711929,0,0,0.9762385,0,-0.21669886,0,0,0.20380359,0,0,0,0,0,0,0,0,0,0,0,0,0
5.88574699,28.84428964,19.99999763,3,2.84200502,0,0,-4.5311895,0,0,2.52779551,0,0,4.59253671,0,0,0.97668731,0,-0.21466694,0,0,0.21236344,0,0,0,0,0,0,0,0,0,0,0,0,0
5.90574699,28.9002269,19.99999763,3,2.75189289,0,0,-4.4797196,0,0,2.61896519,0,0,4.52372116,0,0,0.97715007,0,-0.21255057,0,0,0.22089918,0,0,0,0,0,0,0,0,0,0,0,0,0
5.92574699,28.95437233,19.99999763,3,2.6628283,0,0,-4.42644035,0,0,2.70871579,0,0,4.45062073,0,0,0.97762617,0,-0.21034988,0,0,0.22940427,0,0,0,0,0,0,0,0,0,0,0,0,0
5.94574699,29.00674725,19.99999763,3,2.57484715,0,0,-4.371381,0,0,2.79696111,0,0,4.37318351,0,0,0.97811498,0,-0.2080651,0,0,0.23787162,0,0,0,0,0,0,0,0,0,0,0,0,0
5.96574699,29.05737368,19.99999763,3,2.48798472,0,0,-4.31457252,0,0,2.88361388,0,0,4.29135756,0,0,0.97861583,0,-0.20569652,0,0,0.24629368,0,0,0,0,0,0,0,0,0,0,0,0,0
5.98574699,29.10627433,19.99999763,3,2.40227569,0,0,-4.25604765,0,0,2.96858581,0,0,4.20509097,0,0,0.97912801,0,-0.20324452,0,0,0.25466231,0,0,0,0,0,0,0,0,0,0,0,0,0
6.00574699,29.15347262,19.99999763,3,2.31775403,0,0,-4.19584089,0,0,3.05178757,0,0,4.11433182,0,0,0.97965079,0,-0.20070954,0,0,0.26296886,0,0,0,0,0,0,0,0,0,0,0,0,0
6.02574699,29.19899263,19.99999763,3,2.23445302,0,0,-4.13398855,0,0,3.13312878,0,0,4.01902818,0,0,0.98018341,0,-0.19809213,0,0,0.27120408,0,0,0,0,0,0,0,0,0,0,0,0,0
6.04574699,29.2428591,19.99999763,3,2.1524052,0,0,-4.07052875,0,0,3.21251805,0,0,3.91912814,0,0,0.98072504,0,-0.19539291,0,0,0.27935817,0,0,0,0,0,0,0,0,0,0,0,0,0
6.06574699,29.28509741,19.99999763,3,2.07164232,0,0,-4.00550146,0,0,3.28986292,0,0,3.81457978,0,0,0.98127487,0,-0.19261262,0,0,0.28742071,0,0,0,0,0,0,0,0,0,0,0,0,0
6.08574699,29.32573356,19.99999763,3,1.99219532,0,0,-3.93894849,0,0,3.36506991,0,0,3.70533117,0,0,0.98183203,0,-0.1897521,0,0,0.2953807,0,0,0,0,0,0,0,0,0,0,0,0,0
6.10574699,29.36479419,19.99999763,3,1.91409426,0,0,-3.87091355,0,0,3.43804449,0,0,3.5913304,0,0,0.98239562,0,-0.1868123,0,0,0.30322652,0,0,0,0,0,0,0,0,0,0,0,0,0
6.12574699,29.4023065,19.99999763,3,1.83736835,0,0,-3.80144223,0,0,3.50869109,0,0,3.47252554,0,0,0.98296473,0,-0.1837943,0,0,0.31094594,0,0,0,0,0,0,0,0,0,0,0,0,0
6.14574699,29.43829828,19.99999763,3,1.76204584,0,0,-3.73058207,0,0,3.57691313,0,0,3.34886467,0,0,0.98353839,0,-0.18069929,0,0,0.31852612,0,0,0,0,0,0,0,0,0,0,0,0,0
6.16574699,29.47279787,19.99999763,3,1.688154,0,0,-3.65838252,0,0,3.64261296,0,0,3.22029587,0,0,0.98411564,0,-0.17752861,0,0,0.3259536,0,0,0,0,0,0,0,0,0,0,0,0,0
6.18574699,29.50583416,19.99999763,3,1.61571912,0,0,-3.58489502,0,0,3.7056919,0,0,3.08676723,0,0,0.98469548,0,-0.17428374,0,0,0.33321432,0,0,0,0,0,0,0,0,0,0,0,0,0
6.20574699,29.53743652,19.99999763,3,1.54476643,0,0,-3.51017298,0,0,3.76605024,0,0,2.94822681,0,0,0.98527688,0,-0.17096629,0,0,0.34029363,0,0,0,0,0,0,0,0,0,0,0,0,0
6.22574699,29.56763485,19.99999763,3,1.47532006,0,0,-3.43427182,0,0,3.82358722,0,0,2.80462271,0,0,0.98585881,0,-0.16757804,0,0,0.3471763,0,0,0,0,0,0,0,0,0,0,0,0,0
6.24574699,29.59645952,19.99999763,3,1.40740303,0,0,-3.35724898,0,0,3.87820104,0,0,2.655903,0,0,0.98644023,0,-0.16412093,0,0,0.35384651,0,0,0,0,0,0,0,0,0,0,0,0,0
6.26574699,29.62394132,19.99999763,3,1.34103719,0,0,-3.27916395,0,0,3.92978889,0,0,2.50201575,0,0,0.98702005,0,-0.16059705,0,0,0.36028792,0,0,0,0,0,0,0,0,0,0,0,0,0
6.28574699,29.65011148,19.99999763,3,1.27624315,0,0,-3.20007829,0,0,3.97824688,0,0,2.34290906,0,0,0.98759722,0,-0.15700868,0,0,0.36648368,0,0,0,0,0,0,0,0,0,0,0,0,0
6.30574699,29.67500165,19.99999763,3,1.2130403,0,0,-3.12005564,0,0,4.02347011,0,0,2.17853099,0,0,0.98817065,0,-0.15335827,0,0,0.37241642,0,0,0,0,0,0,0,0,0,0,0,0,0
6.32574699,29.69864383,19.99999763,3,1.15144673,0,0,-3.03916176,0,0,4.06535263,0,0,2.00882963,0,0,0.98873927,0,-0.14964844,0,0,0.37806836,0,0,0,0,0,0,0,0,0,0,0,0,0
6.34574699,29.72107036,19.99999763,3,1.09147919,0,0,-2.95746452,0,0,4.10378746,0,0,1.83375306,0,0,0.98930199,0,-0.14588203,0,0,0.38342127,0,0,0,0,0,0,0,0,0,0,0,0,0
6.36574699,29.74231394,19.99999763,3,1.03315304,0,0,-2.87503396,0,0,4.13866657,0,0,1.65324935,0,0,0.98985776,0,-0.14206204,0,0,0.38845659,0,0,0,0,0,0,0,0,0,0,0,0,0
6.38574699,29.76240752,19.99999763,3,0.97648224,0,0,-2.79194229,0,0,4.1698809,0,0,1.46726659,0,0,0.9904055,0,-0.13819169,0,0,0.3931554,0,0,0,0,0,0,0,0,0,0,0,0,0
6.40574699,29.78138434,19.99999763,3,0.92147926,0,0,-2.70826389,0,0,4.19732036,0,0,1.27575285,0,0,0.99094419,0,-0.13427437,0,0,0.39749854,0,0,0,0,0,0,0,0,0,0,0,0,0
6.42574699,29.79927788,19.99999763,3,0.86815508,0,0,-2.62407538,0,0,4.2208738,0,0,1.07865621,0,0,0.99147281,0,-0.13031371,0,0,0.40146663,0,0,0,0,0,0,0,0,0,0,0,0,0
6.44574699,29.8161218,19.99999763,3,0.81651912,0,0,-2.53945559,0,0,4.24042904,0,0,0.87592476,0,0,0.99199037,0,-0.12631351,0,0,0.40504014,0,0,0,0,0,0,0,0,0,0,0,0,0
6.46574699,29.83194995,19.99999763,3,0.76657919,0,0,-2.45448563,0,0,4.25587288,0,0,0.66750658,0,0,0.99249591,0,-0.1222778,0,0,0.40819943,0,0,0,0,0,0,0,0,0,0,0,0,0
6.48574699,29.84679632,19.99999763,3,0.71834147,0,0,-2.36924885,0,0,4.26709105,0,0,0.45334973,0,0,0.99298852,0,-0.11821079,0,0,0.41092484,0,0,0,0,0,0,0,0,0,0,0,0,0
6.50574699,29.86069499,19.99999763,3,0.67181045,0,0,-2.28383092,0,0,4.27396826,0,0,0.23340231,0,0,0.99346732,0,-0.11411693,0,0,0.41319675,0,0,0,0,0,0,0,0,0,0,0,0,0
6.52574699,29.87368013,19.99999763,3,0.62698886,0,0,-2.19831983,0,0,4.27638819,0,0,0.00761238,0,0,0.99393149,0,-0.11000086,0,0,0.41499563,0,0,0,0,0,0,0,0,0,0,0,0,0
6.54574699,29.88578595,19.99999763,3,0.58387767,0,0,-2.11280589,0,0,4.27423346,0,0,-0.22407196,0,0,0.99438026,0,-0.10586741,0,0,0.41630212,0,0,0,0,0,0,0,0,0,0,0,0,0
6.56574699,29.89704664,19.99999763,3,0.54247603,0,0,-2.02738178,0,0,4.26738567,0,0,-0.46170264,0,0,0.9948129,0,-0.10172162,0,0,0.41709709,0,0,0,0,0,0,0,0,0,0,0,0,0
6.58574699,29.90749637,19.99999763,3,0.50278117,0,0,-1.94214255,0,0,4.25572537,0,0,-0.70533159,0,0,0.99522879,0,-0.09756876,0,0,0.4173617,0,0,0,0,0,0,0,0,0,0,0,0,0
6.60574699,29.91716923,19.99999763,3,0.46478844,0,0,-1.85718565,0,0,4.23913207,0,0,-0.95501071,0,0,0.99562733,0,-0.09341424,0,0,0.41707745,0,0,0,0,0,0,0,0,0,0,0,0,0
6.62574699,29.92609921,19.99999763,3,0.4284912,0,0,-1.77261096,0,0,4.21748426,0,0,-1.21079194,0,0,0.99600803,0,-0.08926371,0,0,0.41622626,0,0,0,0,0,0,0,0,0,0,0,0,0
6.64574699,29.93432013,19.99999763,3,0.39388077,0,0,-1.6885208,0,0,4.19065937,0,0,-1.47272719,0,0,0.99637045,0,-0.08512298,0,0,0.4147905,0,0,0,0,0,0,0,0,0,0,0,0,0
6.66574699,29.94186562,19.99999763,3,0.36094644,0,0,-1.60501993,0,0,4.1585338,0,0,-1.74086838,0,0,0.99671426,0,-0.08099804,0,0,0.41275305,0,0,0,0,0,0,0,0,0,0,0,0,0
6.68574699,29.94876907,19.99999763,3,0.32967533,0,0,-1.52221561,0,0,4.12098291,0,0,-2.01526744,0,0,0.99703919,0,-0.07689507,0,0,0.41009735,0,0,0,0,0,0,0,0,0,0,0,0,0
6.70574699,29.95506362,19.99999763,3,0.30005244,0,0,-1.44021762,0,0,4.07788104,0,0,-2.29597629,0,0,0.99734507,0,-0.07282041,0,0,0.40680738,0,0,0,0,0,0,0,0,0,0,0,0,0
6.72574699,29.96078204,19.99999763,3,0.27206051,0,0,-1.35913822,0,0,4.02910145,0,0,-2.58304684,0,0,0.99763181,0,-0.06878056,0,0,0.40286775,0,0,0,0,0,0,0,0,0,0,0,0,0
6.74574699,29.96595678,19.99999763,3,0.24568002,0,0,-1.27909226,0,0,3.9745164,0,0,-2.87653101,0,0,0.99789943,0,-0.06478217,0,0,0.39826369,0,0,0,0,0,0,0,0,0,0,0,0,0
6.76574699,29.97061984,19.99999763,3,0.22088914,0,0,-1.20019713,0,0,3.91399711,0,0,-3.17648073,0,0,0.99814802,0,-0.06083205,0,0,0.39298105,0,0,0,0,0,0,0,0,0,0,0,0,0
6.78574699,29.97480278,19.99999763,3,0.19766366,0,0,-1.12257281,0,0,3.84741373,0,0,-3.48294792,0,0,0.99837777,0,-0.05693714,0,0,0.3870063,0,0,0,0,0,0,0,0,0,0,0,0,0
